ModelResourceType,1012,ObjectType
ModelResourceType_TaskKind,6107,Variable
ModelResourceType_Framework,6108,Variable
ModelResourceType_Digest,6109,Variable
ModelResourceType_DigestAlgorithm,6110,Variable
ModelResourceType_SizeBytes,6111,Variable
ModelResourceType_Gated,6112,Variable
ModelResourceType_MutableRefs,6113,Variable
DatasetResourceType,1013,ObjectType
DatasetResourceType_SourceKind,6114,Variable
DatasetResourceType_SampleCount,6115,Variable
DatasetResourceType_Digest,6116,Variable
DatasetResourceType_DigestAlgorithm,6117,Variable
DatasetResourceType_SizeBytes,6118,Variable
AiRootType_Sources,6119,Object
AiRootType_Registries,6120,Object
AiRootType_Evaluations,6121,Object
AiRootType_Jobs,6122,Object
ModelType_Card,6123,Object
ModelType_Publisher,6124,Variable
ModelType_ParameterCount,6125,Variable
ModelType_Quantization,6126,Variable
ModelType_SafetyPolicyUri,6127,Variable
DeploymentType_Source,6128,Variable
DeploymentType_VersionBinding,6129,Variable
DeploymentType_BoundRef,6130,Variable
DeploymentType_FallbackPolicy,6131,Variable
DeploymentType_Reachability,6132,Variable
DeploymentType_ConsecutiveFailures,6133,Variable
DeploymentType_LastSuccessAt,6134,Variable
DeploymentType_RateLimit,6135,Variable
DeploymentType_Capabilities,6136,Variable
DeploymentType_DataJurisdiction,6137,Variable
DeploymentType_EgressPermitted,6138,Variable
DeploymentType_RetainsInput,6139,Variable
DeploymentType_EgressPolicyUri,6140,Variable
DeploymentType_Invoke,6141,Method
DeploymentType_Invoke_InputArguments,6142,Variable
DeploymentType_Invoke_OutputArguments,6143,Variable
DeploymentType_InvokeAsync,6144,Method
DeploymentType_InvokeAsync_InputArguments,6145,Variable
DeploymentType_InvokeAsync_OutputArguments,6146,Variable
DeploymentType_GetCapabilities,6147,Method
DeploymentType_GetCapabilities_OutputArguments,6148,Variable
ModelRegistryType_Group,6149,Object
ModelPublisherType_Resource,6150,Object
AiDeployment,7001,Object
